Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:34:32.219000,NOR,4,0 days 00:01:28.019000,1.0,1.0,,,,0 days 00:00:26.105000,0 days 00:00:32.329000,,0 days 00:34:00.404000,0 days 00:34:32.394000,233.0,283.0,274.0,309.0,False,SOFT,4.0,False,McLaren,0 days 00:33:04.006000,,12,8.0,,,False,False
0 days 00:35:51.007000,NOR,4,0 days 00:01:18.788000,2.0,1.0,,,0 days 00:00:22.199000,0 days 00:00:25.236000,0 days 00:00:31.353000,0 days 00:34:54.474000,0 days 00:35:19.710000,0 days 00:35:51.063000,247.0,276.0,277.0,302.0,True,SOFT,5.0,False,McLaren,0 days 00:34:32.219000,,21,8.0,,,False,True
0 days 00:37:09.055000,NOR,4,0 days 00:01:18.048000,3.0,1.0,,,0 days 00:00:21.923000,0 days 00:00:25.081000,0 days 00:00:31.044000,0 days 00:36:12.986000,0 days 00:36:38.067000,0 days 00:37:09.111000,249.0,277.0,281.0,309.0,True,SOFT,6.0,False,McLaren,0 days 00:35:51.007000,,1,8.0,,,False,True
0 days 00:38:27.078000,NOR,4,0 days 00:01:18.023000,4.0,1.0,,,0 days 00:00:21.974000,0 days 00:00:25.049000,0 days 00:00:31,0 days 00:37:31.085000,0 days 00:37:56.134000,0 days 00:38:27.134000,250.0,276.0,282.0,314.0,True,SOFT,7.0,False,McLaren,0 days 00:37:09.055000,,1,8.0,,,False,True
0 days 00:39:45.528000,NOR,4,0 days 00:01:18.450000,5.0,1.0,,,0 days 00:00:21.973000,0 days 00:00:25.256000,0 days 00:00:31.221000,0 days 00:38:49.107000,0 days 00:39:14.363000,0 days 00:39:45.584000,248.0,275.0,282.0,306.0,False,SOFT,8.0,False,McLaren,0 days 00:38:27.078000,,1,8.0,,,False,True
0 days 00:41:04.500000,NOR,4,0 days 00:01:18.972000,6.0,1.0,,,0 days 00:00:21.947000,0 days 00:00:25.330000,0 days 00:00:31.695000,0 days 00:40:07.531000,0 days 00:40:32.861000,0 days 00:41:04.556000,250.0,276.0,286.0,304.0,False,SOFT,9.0,False,McLaren,0 days 00:39:45.528000,,1,9.0,,,False,True
0 days 00:42:23.829000,NOR,4,0 days 00:01:19.329000,7.0,1.0,,,0 days 00:00:22.334000,0 days 00:00:25.504000,0 days 00:00:31.491000,0 days 00:41:26.890000,0 days 00:41:52.394000,0 days 00:42:23.885000,249.0,276.0,280.0,306.0,False,SOFT,10.0,False,McLaren,0 days 00:41:04.500000,,1,8.0,,,False,True
0 days 00:43:50.405000,NOR,4,0 days 00:01:26.576000,8.0,1.0,,,0 days 00:00:22.183000,0 days 00:00:26.173000,0 days 00:00:38.220000,0 days 00:42:46.068000,0 days 00:43:12.241000,0 days 00:43:50.461000,247.0,261.0,110.0,304.0,False,SOFT,11.0,False,McLaren,0 days 00:42:23.829000,,1,10.0,,,False,True
0 days 00:46:20.405000,NOR,4,,9.0,1.0,,,,,,,,,,,,,,SOFT,12.0,False,McLaren,0 days 00:43:50.405000,,12,,,,True,False
0 days 00:34:26.218000,HAM,44,0 days 00:01:22.018000,1.0,1.0,,,,0 days 00:00:24.827000,0 days 00:00:30.811000,,0 days 00:33:55.632000,0 days 00:34:26.629000,255.0,280.0,278.0,306.0,False,MEDIUM,4.0,False,Mercedes,0 days 00:33:04.006000,,12,2.0,,,False,False
0 days 00:35:43.805000,HAM,44,0 days 00:01:17.587000,2.0,1.0,,,0 days 00:00:21.646000,0 days 00:00:24.722000,0 days 00:00:31.219000,0 days 00:34:47.892000,0 days 00:35:12.614000,0 days 00:35:43.833000,248.0,274.0,275.0,294.0,True,MEDIUM,5.0,False,Mercedes,0 days 00:34:26.218000,,21,2.0,,,False,True
0 days 00:37:00.939000,HAM,44,0 days 00:01:17.134000,3.0,1.0,,,0 days 00:00:21.435000,0 days 00:00:24.710000,0 days 00:00:30.989000,0 days 00:36:05.268000,0 days 00:36:29.978000,0 days 00:37:00.967000,247.0,273.0,279.0,299.0,True,MEDIUM,6.0,False,Mercedes,0 days 00:35:43.805000,,1,2.0,,,False,True
0 days 00:38:17.770000,HAM,44,0 days 00:01:16.831000,4.0,1.0,,,0 days 00:00:21.232000,0 days 00:00:24.522000,0 days 00:00:31.077000,0 days 00:37:22.199000,0 days 00:37:46.721000,0 days 00:38:17.798000,251.0,278.0,280.0,297.0,True,MEDIUM,7.0,False,Mercedes,0 days 00:37:00.939000,,1,2.0,,,False,True
0 days 00:39:34.575000,HAM,44,0 days 00:01:16.805000,5.0,1.0,,,0 days 00:00:21.383000,0 days 00:00:24.541000,0 days 00:00:30.881000,0 days 00:38:39.181000,0 days 00:39:03.722000,0 days 00:39:34.603000,251.0,277.0,278.0,297.0,True,MEDIUM,8.0,False,Mercedes,0 days 00:38:17.770000,,1,2.0,,,False,True
0 days 00:40:51.401000,HAM,44,0 days 00:01:16.826000,6.0,1.0,,,0 days 00:00:21.256000,0 days 00:00:24.553000,0 days 00:00:31.017000,0 days 00:39:55.859000,0 days 00:40:20.412000,0 days 00:40:51.429000,251.0,278.0,280.0,300.0,False,MEDIUM,9.0,False,Mercedes,0 days 00:39:34.575000,,1,2.0,,,False,True
0 days 00:42:08.152000,HAM,44,0 days 00:01:16.751000,7.0,1.0,,,0 days 00:00:21.255000,0 days 00:00:24.584000,0 days 00:00:30.912000,0 days 00:41:12.684000,0 days 00:41:37.268000,0 days 00:42:08.180000,252.0,279.0,280.0,302.0,True,MEDIUM,10.0,False,Mercedes,0 days 00:40:51.401000,,1,2.0,,,False,True
0 days 00:43:24.935000,HAM,44,0 days 00:01:16.783000,8.0,1.0,,,0 days 00:00:21.224000,0 days 00:00:24.568000,0 days 00:00:30.991000,0 days 00:42:29.404000,0 days 00:42:53.972000,0 days 00:43:24.963000,253.0,281.0,280.0,302.0,False,MEDIUM,11.0,False,Mercedes,0 days 00:42:08.152000,,1,2.0,,,False,True
0 days 00:44:41.823000,HAM,44,0 days 00:01:16.888000,9.0,1.0,,,0 days 00:00:21.266000,0 days 00:00:24.640000,0 days 00:00:30.982000,0 days 00:43:46.229000,0 days 00:44:10.869000,0 days 00:44:41.851000,253.0,280.0,279.0,302.0,False,MEDIUM,12.0,False,Mercedes,0 days 00:43:24.935000,,12,2.0,,,False,True
0 days 00:45:58.500000,HAM,44,0 days 00:01:16.677000,10.0,1.0,,,0 days 00:00:21.348000,0 days 00:00:24.587000,0 days 00:00:30.742000,0 days 00:45:03.199000,0 days 00:45:27.786000,0 days 00:45:58.528000,255.0,280.0,282.0,304.0,True,MEDIUM,13.0,False,Mercedes,0 days 00:44:41.823000,,2,2.0,,,False,True
0 days 00:47:15.367000,HAM,44,0 days 00:01:16.867000,11.0,1.0,,,0 days 00:00:21.255000,0 days 00:00:24.695000,0 days 00:00:30.917000,0 days 00:46:19.783000,0 days 00:46:44.478000,0 days 00:47:15.395000,254.0,279.0,280.0,303.0,False,MEDIUM,14.0,False,Mercedes,0 days 00:45:58.500000,,2,2.0,,,False,True
0 days 00:48:32.138000,HAM,44,0 days 00:01:16.771000,12.0,1.0,,,0 days 00:00:21.255000,0 days 00:00:24.557000,0 days 00:00:30.959000,,0 days 00:48:01.207000,0 days 00:48:32.166000,254.0,281.0,282.0,304.0,False,MEDIUM,15.0,False,Mercedes,0 days 00:47:15.367000,,21,2.0,,,False,True
0 days 00:49:49.581000,HAM,44,0 days 00:01:17.443000,13.0,1.0,,,0 days 00:00:21.516000,0 days 00:00:24.904000,0 days 00:00:31.023000,0 days 00:48:53.682000,0 days 00:49:18.586000,0 days 00:49:49.609000,254.0,278.0,279.0,300.0,False,MEDIUM,16.0,False,Mercedes,0 days 00:48:32.138000,,12,2.0,,,False,True
0 days 00:51:06.738000,HAM,44,0 days 00:01:17.157000,14.0,1.0,,,0 days 00:00:21.288000,0 days 00:00:24.808000,0 days 00:00:31.061000,0 days 00:50:10.897000,0 days 00:50:35.705000,0 days 00:51:06.766000,251.0,277.0,278.0,299.0,False,MEDIUM,17.0,False,Mercedes,0 days 00:49:49.581000,,21,2.0,,,False,True
0 days 00:52:23.434000,HAM,44,0 days 00:01:16.696000,15.0,1.0,,,0 days 00:00:21.236000,0 days 00:00:24.627000,0 days 00:00:30.833000,0 days 00:51:28.002000,0 days 00:51:52.629000,0 days 00:52:23.462000,253.0,281.0,283.0,307.0,False,MEDIUM,18.0,False,Mercedes,0 days 00:51:06.738000,,1,2.0,,,False,True
0 days 00:53:40.088000,HAM,44,0 days 00:01:16.654000,16.0,1.0,,,0 days 00:00:21.346000,0 days 00:00:24.553000,0 days 00:00:30.755000,0 days 00:52:44.808000,0 days 00:53:09.361000,0 days 00:53:40.116000,255.0,280.0,281.0,305.0,True,MEDIUM,19.0,False,Mercedes,0 days 00:52:23.434000,,1,2.0,,,False,True
0 days 00:54:56.841000,HAM,44,0 days 00:01:16.753000,17.0,1.0,,,0 days 00:00:21.274000,0 days 00:00:24.621000,0 days 00:00:30.858000,0 days 00:54:01.390000,0 days 00:54:26.011000,0 days 00:54:56.869000,254.0,281.0,281.0,304.0,False,MEDIUM,20.0,False,Mercedes,0 days 00:53:40.088000,,1,2.0,,,False,True
0 days 00:56:13.445000,HAM,44,0 days 00:01:16.604000,18.0,1.0,,,0 days 00:00:21.223000,0 days 00:00:24.458000,0 days 00:00:30.923000,0 days 00:55:18.092000,0 days 00:55:42.550000,0 days 00:56:13.473000,253.0,281.0,280.0,304.0,True,MEDIUM,21.0,False,Mercedes,0 days 00:54:56.841000,,1,2.0,,,False,True
0 days 00:57:30.455000,HAM,44,0 days 00:01:17.010000,19.0,1.0,,,0 days 00:00:21.253000,0 days 00:00:24.515000,0 days 00:00:31.242000,0 days 00:56:34.726000,0 days 00:56:59.241000,0 days 00:57:30.483000,254.0,281.0,281.0,304.0,False,MEDIUM,22.0,False,Mercedes,0 days 00:56:13.445000,,1,2.0,,,False,True
0 days 00:58:47.623000,HAM,44,0 days 00:01:17.168000,20.0,1.0,,,0 days 00:00:21.285000,0 days 00:00:25.028000,0 days 00:00:30.855000,0 days 00:57:51.768000,0 days 00:58:16.796000,0 days 00:58:47.651000,255.0,282.0,280.0,304.0,False,MEDIUM,23.0,False,Mercedes,0 days 00:57:30.455000,,1,2.0,,,False,True
0 days 01:00:04.608000,HAM,44,0 days 00:01:16.985000,21.0,1.0,,,0 days 00:00:21.400000,0 days 00:00:24.734000,0 days 00:00:30.851000,0 days 00:59:09.051000,0 days 00:59:33.785000,0 days 01:00:04.636000,254.0,281.0,281.0,305.0,False,MEDIUM,24.0,False,Mercedes,0 days 00:58:47.623000,,1,2.0,,,False,True
0 days 01:01:21.560000,HAM,44,0 days 00:01:16.952000,22.0,1.0,,,0 days 00:00:21.338000,0 days 00:00:24.632000,0 days 00:00:30.982000,0 days 01:00:25.974000,0 days 01:00:50.606000,0 days 01:01:21.588000,254.0,282.0,285.0,305.0,False,MEDIUM,25.0,False,Mercedes,0 days 01:00:04.608000,,1,2.0,,,False,True
0 days 01:02:38.473000,HAM,44,0 days 00:01:16.913000,23.0,1.0,,,0 days 00:00:21.375000,0 days 00:00:24.632000,0 days 00:00:30.906000,0 days 01:01:42.963000,0 days 01:02:07.595000,0 days 01:02:38.501000,253.0,280.0,281.0,304.0,False,MEDIUM,26.0,False,Mercedes,0 days 01:01:21.560000,,1,2.0,,,False,True
0 days 01:03:55.319000,HAM,44,0 days 00:01:16.846000,24.0,1.0,,,0 days 00:00:21.398000,0 days 00:00:24.703000,0 days 00:00:30.745000,0 days 01:02:59.899000,0 days 01:03:24.602000,0 days 01:03:55.347000,255.0,282.0,283.0,306.0,False,MEDIUM,27.0,False,Mercedes,0 days 01:02:38.473000,,1,2.0,,,False,True
0 days 01:05:12.310000,HAM,44,0 days 00:01:16.991000,25.0,1.0,,,0 days 00:00:21.370000,0 days 00:00:24.667000,0 days 00:00:30.954000,0 days 01:04:16.717000,0 days 01:04:41.384000,0 days 01:05:12.338000,255.0,281.0,282.0,303.0,False,MEDIUM,28.0,False,Mercedes,0 days 01:03:55.319000,,1,2.0,,,False,True
0 days 01:06:29.549000,HAM,44,0 days 00:01:17.239000,26.0,1.0,,,0 days 00:00:21.425000,0 days 00:00:24.951000,0 days 00:00:30.863000,0 days 01:05:33.763000,0 days 01:05:58.714000,0 days 01:06:29.577000,255.0,282.0,280.0,307.0,False,MEDIUM,29.0,False,Mercedes,0 days 01:05:12.310000,,1,1.0,,,False,True
0 days 01:07:46.804000,HAM,44,0 days 00:01:17.255000,27.0,1.0,,,0 days 00:00:21.428000,0 days 00:00:24.684000,0 days 00:00:31.143000,0 days 01:06:51.005000,0 days 01:07:15.689000,0 days 01:07:46.832000,253.0,280.0,281.0,300.0,False,MEDIUM,30.0,False,Mercedes,0 days 01:06:29.549000,,1,1.0,,,False,True
0 days 01:09:20.410000,HAM,44,0 days 00:01:33.606000,28.0,1.0,,0 days 01:08:58.234000,0 days 00:00:21.469000,0 days 00:00:24.819000,0 days 00:00:47.318000,0 days 01:08:08.301000,0 days 01:08:33.120000,0 days 01:09:20.438000,255.0,281.0,,303.0,False,MEDIUM,31.0,False,Mercedes,0 days 01:07:46.804000,,1,3.0,,,False,False
0 days 01:10:38.782000,HAM,44,0 days 00:01:18.372000,29.0,2.0,0 days 01:09:21.893000,,0 days 00:00:23.309000,0 days 00:00:24.443000,0 days 00:00:30.620000,0 days 01:09:43.747000,0 days 01:10:08.190000,0 days 01:10:38.810000,252.0,279.0,277.0,300.0,False,HARD,1.0,True,Mercedes,0 days 01:09:20.410000,,1,3.0,,,False,False
0 days 01:11:54.524000,HAM,44,0 days 00:01:15.742000,30.0,2.0,,,0 days 00:00:20.934000,0 days 00:00:24.200000,0 days 00:00:30.608000,0 days 01:10:59.744000,0 days 01:11:23.944000,0 days 01:11:54.552000,254.0,280.0,280.0,303.0,True,HARD,2.0,True,Mercedes,0 days 01:10:38.782000,,12,3.0,,,False,True
0 days 01:13:10.126000,HAM,44,0 days 00:01:15.602000,31.0,2.0,,,0 days 00:00:20.747000,0 days 00:00:24.178000,0 days 00:00:30.677000,0 days 01:12:15.299000,0 days 01:12:39.477000,0 days 01:13:10.154000,254.0,279.0,279.0,298.0,True,HARD,3.0,True,Mercedes,0 days 01:11:54.524000,,21,3.0,,,False,True
0 days 01:14:25.660000,HAM,44,0 days 00:01:15.534000,32.0,2.0,,,0 days 00:00:20.821000,0 days 00:00:24.067000,0 days 00:00:30.646000,0 days 01:13:30.975000,0 days 01:13:55.042000,0 days 01:14:25.688000,254.0,279.0,279.0,299.0,True,HARD,4.0,True,Mercedes,0 days 01:13:10.126000,,1,3.0,,,False,True
0 days 01:15:41.131000,HAM,44,0 days 00:01:15.471000,33.0,2.0,,,0 days 00:00:20.768000,0 days 00:00:24.150000,0 days 00:00:30.553000,0 days 01:14:46.456000,0 days 01:15:10.606000,0 days 01:15:41.159000,255.0,280.0,280.0,302.0,True,HARD,5.0,True,Mercedes,0 days 01:14:25.660000,,1,2.0,,,False,True
0 days 01:16:56.365000,HAM,44,0 days 00:01:15.234000,34.0,2.0,,,0 days 00:00:20.686000,0 days 00:00:24.084000,0 days 00:00:30.464000,0 days 01:16:01.845000,0 days 01:16:25.929000,0 days 01:16:56.393000,256.0,282.0,281.0,304.0,True,HARD,6.0,True,Mercedes,0 days 01:15:41.131000,,1,2.0,,,False,True
0 days 01:18:12.452000,HAM,44,0 days 00:01:16.087000,35.0,2.0,,,0 days 00:00:20.987000,0 days 00:00:24.435000,0 days 00:00:30.665000,0 days 01:17:17.380000,0 days 01:17:41.815000,0 days 01:18:12.480000,254.0,280.0,280.0,301.0,False,HARD,7.0,True,Mercedes,0 days 01:16:56.365000,,1,2.0,,,False,True
0 days 01:19:27.857000,HAM,44,0 days 00:01:15.405000,36.0,2.0,,,0 days 00:00:20.792000,0 days 00:00:24.069000,0 days 00:00:30.544000,0 days 01:18:33.272000,0 days 01:18:57.341000,0 days 01:19:27.885000,256.0,281.0,281.0,304.0,False,HARD,8.0,True,Mercedes,0 days 01:18:12.452000,,1,2.0,,,False,True
0 days 01:20:43.139000,HAM,44,0 days 00:01:15.282000,37.0,2.0,,,0 days 00:00:20.738000,0 days 00:00:24.043000,0 days 00:00:30.501000,0 days 01:19:48.623000,0 days 01:20:12.666000,0 days 01:20:43.167000,257.0,283.0,283.0,304.0,False,HARD,9.0,True,Mercedes,0 days 01:19:27.857000,,1,2.0,,,False,True
0 days 01:21:58.559000,HAM,44,0 days 00:01:15.420000,38.0,2.0,,,0 days 00:00:20.879000,0 days 00:00:24.072000,0 days 00:00:30.469000,0 days 01:21:04.046000,0 days 01:21:28.118000,0 days 01:21:58.587000,255.0,280.0,281.0,304.0,False,HARD,10.0,True,Mercedes,0 days 01:20:43.139000,,1,2.0,,,False,True
0 days 01:23:13.877000,HAM,44,0 days 00:01:15.318000,39.0,2.0,,,0 days 00:00:20.865000,0 days 00:00:24.229000,0 days 00:00:30.224000,0 days 01:22:19.452000,0 days 01:22:43.681000,0 days 01:23:13.905000,257.0,286.0,293.0,320.0,False,HARD,11.0,True,Mercedes,0 days 01:21:58.559000,,1,2.0,,,False,True
0 days 01:24:29.412000,HAM,44,0 days 00:01:15.535000,40.0,2.0,,,0 days 00:00:20.954000,0 days 00:00:24.004000,0 days 00:00:30.577000,0 days 01:23:34.859000,0 days 01:23:58.863000,0 days 01:24:29.440000,257.0,285.0,291.0,321.0,False,HARD,12.0,True,Mercedes,0 days 01:23:13.877000,,1,2.0,,,False,True
0 days 01:25:45.039000,HAM,44,0 days 00:01:15.627000,41.0,2.0,,,0 days 00:00:20.970000,0 days 00:00:24.104000,0 days 00:00:30.553000,0 days 01:24:50.410000,0 days 01:25:14.514000,0 days 01:25:45.067000,258.0,284.0,284.0,309.0,False,HARD,13.0,True,Mercedes,0 days 01:24:29.412000,,1,2.0,,,False,True
0 days 01:27:00.399000,HAM,44,0 days 00:01:15.360000,42.0,2.0,,,0 days 00:00:20.821000,0 days 00:00:24.120000,0 days 00:00:30.419000,0 days 01:26:05.888000,0 days 01:26:30.008000,0 days 01:27:00.427000,259.0,284.0,284.0,310.0,False,HARD,14.0,True,Mercedes,0 days 01:25:45.039000,,1,2.0,,,False,True
0 days 01:28:15.719000,HAM,44,0 days 00:01:15.320000,43.0,2.0,,,0 days 00:00:20.790000,0 days 00:00:23.976000,0 days 00:00:30.554000,0 days 01:27:21.217000,0 days 01:27:45.193000,0 days 01:28:15.747000,260.0,286.0,296.0,327.0,False,HARD,15.0,True,Mercedes,0 days 01:27:00.399000,,1,2.0,,,False,True
0 days 01:29:31.038000,HAM,44,0 days 00:01:15.319000,44.0,2.0,,,0 days 00:00:20.845000,0 days 00:00:24.100000,0 days 00:00:30.374000,0 days 01:28:36.592000,0 days 01:29:00.692000,0 days 01:29:31.066000,257.0,283.0,284.0,306.0,False,HARD,16.0,True,Mercedes,0 days 01:28:15.719000,,1,2.0,,,False,True
0 days 01:30:45.977000,HAM,44,0 days 00:01:14.939000,45.0,2.0,,,0 days 00:00:20.896000,0 days 00:00:24.057000,0 days 00:00:29.986000,0 days 01:29:51.962000,0 days 01:30:16.019000,0 days 01:30:46.005000,258.0,285.0,294.0,326.0,True,HARD,17.0,True,Mercedes,0 days 01:29:31.038000,,1,2.0,,,False,True
0 days 01:32:01.169000,HAM,44,0 days 00:01:15.192000,46.0,2.0,,,0 days 00:00:21.011000,0 days 00:00:24.142000,0 days 00:00:30.039000,0 days 01:31:07.016000,0 days 01:31:31.158000,0 days 01:32:01.197000,259.0,285.0,294.0,325.0,False,HARD,18.0,True,Mercedes,0 days 01:30:45.977000,,1,2.0,,,False,True
0 days 01:33:16.457000,HAM,44,0 days 00:01:15.288000,47.0,2.0,,,0 days 00:00:21.060000,0 days 00:00:24.055000,0 days 00:00:30.173000,0 days 01:32:22.257000,0 days 01:32:46.312000,0 days 01:33:16.485000,259.0,285.0,294.0,328.0,False,HARD,19.0,True,Mercedes,0 days 01:32:01.169000,,1,2.0,,,False,True
0 days 01:34:33.853000,HAM,44,0 days 00:01:17.396000,48.0,2.0,,,0 days 00:00:22.347000,0 days 00:00:24.739000,0 days 00:00:30.310000,0 days 01:33:38.832000,0 days 01:34:03.571000,0 days 01:34:33.881000,248.0,285.0,294.0,324.0,False,HARD,20.0,True,Mercedes,0 days 01:33:16.457000,,1,2.0,,,False,True
0 days 01:35:49.803000,HAM,44,0 days 00:01:15.950000,49.0,2.0,,,0 days 00:00:21.170000,0 days 00:00:24.130000,0 days 00:00:30.650000,0 days 01:34:55.051000,0 days 01:35:19.181000,0 days 01:35:49.831000,256.0,283.0,294.0,321.0,False,HARD,21.0,True,Mercedes,0 days 01:34:33.853000,,1,2.0,,,False,True
0 days 01:37:04.975000,HAM,44,0 days 00:01:15.172000,50.0,2.0,,,0 days 00:00:20.865000,0 days 00:00:24.136000,0 days 00:00:30.171000,0 days 01:36:10.696000,0 days 01:36:34.832000,0 days 01:37:05.003000,260.0,287.0,296.0,327.0,False,HARD,22.0,True,Mercedes,0 days 01:35:49.803000,,1,2.0,,,False,True
0 days 01:38:20.735000,HAM,44,0 days 00:01:15.760000,51.0,2.0,,,0 days 00:00:21.151000,0 days 00:00:24.542000,0 days 00:00:30.067000,0 days 01:37:26.154000,0 days 01:37:50.696000,0 days 01:38:20.763000,260.0,285.0,296.0,324.0,False,HARD,23.0,True,Mercedes,0 days 01:37:04.975000,,1,2.0,,,False,True
0 days 01:39:36.361000,HAM,44,0 days 00:01:15.626000,52.0,2.0,,,0 days 00:00:21.025000,0 days 00:00:24.071000,0 days 00:00:30.530000,0 days 01:38:41.788000,0 days 01:39:05.859000,0 days 01:39:36.389000,259.0,286.0,284.0,309.0,False,HARD,24.0,True,Mercedes,0 days 01:38:20.735000,,1,2.0,,,False,True
0 days 01:40:51.777000,HAM,44,0 days 00:01:15.416000,53.0,2.0,,,0 days 00:00:20.821000,0 days 00:00:24.175000,0 days 00:00:30.420000,0 days 01:39:57.210000,0 days 01:40:21.385000,0 days 01:40:51.805000,261.0,286.0,284.0,310.0,False,HARD,25.0,True,Mercedes,0 days 01:39:36.361000,,1,2.0,,,False,True
0 days 01:42:07.200000,HAM,44,0 days 00:01:15.423000,54.0,2.0,,,0 days 00:00:20.814000,0 days 00:00:24.085000,0 days 00:00:30.524000,0 days 01:41:12.619000,0 days 01:41:36.704000,0 days 01:42:07.228000,256.0,281.0,280.0,309.0,False,HARD,26.0,True,Mercedes,0 days 01:40:51.777000,,1,2.0,,,False,True
0 days 01:43:22.893000,HAM,44,0 days 00:01:15.693000,55.0,2.0,,,0 days 00:00:21.079000,0 days 00:00:24.157000,0 days 00:00:30.457000,0 days 01:42:28.307000,0 days 01:42:52.464000,0 days 01:43:22.921000,260.0,286.0,285.0,312.0,False,HARD,27.0,True,Mercedes,0 days 01:42:07.200000,,1,2.0,,,False,True
0 days 01:44:37.805000,HAM,44,0 days 00:01:14.912000,56.0,2.0,,,0 days 00:00:20.652000,0 days 00:00:23.944000,0 days 00:00:30.316000,0 days 01:43:43.573000,0 days 01:44:07.517000,0 days 01:44:37.833000,259.0,285.0,286.0,307.0,True,HARD,28.0,True,Mercedes,0 days 01:43:22.893000,,1,2.0,,,False,True
0 days 01:45:53.686000,HAM,44,0 days 00:01:15.881000,57.0,2.0,,,0 days 00:00:20.688000,0 days 00:00:24.068000,0 days 00:00:31.125000,0 days 01:44:58.521000,0 days 01:45:22.589000,0 days 01:45:53.714000,260.0,286.0,284.0,313.0,False,HARD,29.0,True,Mercedes,0 days 01:44:37.805000,,1,2.0,,,False,True
0 days 01:47:08.703000,HAM,44,0 days 00:01:15.017000,58.0,2.0,,,0 days 00:00:20.809000,0 days 00:00:23.974000,0 days 00:00:30.234000,0 days 01:46:14.523000,0 days 01:46:38.497000,0 days 01:47:08.731000,258.0,283.0,285.0,305.0,False,HARD,30.0,True,Mercedes,0 days 01:45:53.686000,,1,2.0,,,False,True
0 days 01:48:23.855000,HAM,44,0 days 00:01:15.152000,59.0,2.0,,,0 days 00:00:20.816000,0 days 00:00:23.872000,0 days 00:00:30.464000,0 days 01:47:29.547000,0 days 01:47:53.419000,0 days 01:48:23.883000,260.0,287.0,285.0,313.0,False,HARD,31.0,True,Mercedes,0 days 01:47:08.703000,,1,2.0,,,False,True
0 days 01:49:38.789000,HAM,44,0 days 00:01:14.934000,60.0,2.0,,,0 days 00:00:20.747000,0 days 00:00:23.930000,0 days 00:00:30.257000,0 days 01:48:44.630000,0 days 01:49:08.560000,0 days 01:49:38.817000,260.0,286.0,285.0,308.0,False,HARD,32.0,True,Mercedes,0 days 01:48:23.855000,,1,2.0,,,False,True
0 days 01:50:53.697000,HAM,44,0 days 00:01:14.908000,61.0,2.0,,,0 days 00:00:20.722000,0 days 00:00:23.894000,0 days 00:00:30.292000,0 days 01:49:59.539000,0 days 01:50:23.433000,0 days 01:50:53.725000,261.0,287.0,285.0,310.0,True,HARD,33.0,True,Mercedes,0 days 01:49:38.789000,,1,2.0,,,False,True
0 days 01:52:08.510000,HAM,44,0 days 00:01:14.813000,62.0,2.0,,,0 days 00:00:20.740000,0 days 00:00:23.747000,0 days 00:00:30.326000,0 days 01:51:14.465000,0 days 01:51:38.212000,0 days 01:52:08.538000,261.0,287.0,286.0,306.0,True,HARD,34.0,True,Mercedes,0 days 01:50:53.697000,,1,2.0,,,False,True
0 days 01:53:23.383000,HAM,44,0 days 00:01:14.873000,63.0,2.0,,,0 days 00:00:20.787000,0 days 00:00:23.834000,0 days 00:00:30.252000,0 days 01:52:29.325000,0 days 01:52:53.159000,0 days 01:53:23.411000,260.0,288.0,287.0,311.0,False,HARD,35.0,True,Mercedes,0 days 01:52:08.510000,,1,2.0,,,False,True
0 days 01:54:38.516000,HAM,44,0 days 00:01:15.133000,64.0,2.0,,,0 days 00:00:20.875000,0 days 00:00:24.022000,0 days 00:00:30.236000,0 days 01:53:44.286000,0 days 01:54:08.308000,0 days 01:54:38.544000,261.0,288.0,294.0,325.0,False,HARD,36.0,True,Mercedes,0 days 01:53:23.383000,,1,2.0,,,False,True
0 days 01:55:54.082000,HAM,44,0 days 00:01:15.566000,65.0,2.0,,,0 days 00:00:21.108000,0 days 00:00:24.375000,0 days 00:00:30.083000,0 days 01:54:59.652000,0 days 01:55:24.027000,0 days 01:55:54.110000,260.0,286.0,295.0,325.0,False,HARD,37.0,True,Mercedes,0 days 01:54:38.516000,,1,2.0,,,False,True
0 days 01:57:09.260000,HAM,44,0 days 00:01:15.178000,66.0,2.0,,,0 days 00:00:20.921000,0 days 00:00:24.141000,0 days 00:00:30.116000,0 days 01:56:15.031000,0 days 01:56:39.172000,0 days 01:57:09.288000,261.0,287.0,295.0,323.0,False,HARD,38.0,True,Mercedes,0 days 01:55:54.082000,,1,2.0,,,False,True
